C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000037.jpg,-0.000232921,0.353189524,422.7331595,-0.000228012,0.383611618,1081.751425
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000038.jpg,-0.000189679,0.33216334,418.1005419,-0.000210642,0.373425664,1083.690987
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000039.jpg,-0.000161901,0.315292403,417.2610898,-0.000198796,0.363867546,1085.646438
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000040.jpg,-0.000168524,0.335684646,407.4216409,-0.000203096,0.372474898,1087.428765
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000041.jpg,-0.000164219,0.339750086,403.319548,-0.000202294,0.373815747,1088.675802
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000042.jpg,-0.000136264,0.313316431,404.3244617,-0.000188056,0.359146123,1090.102397
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000043.jpg,-0.000133285,0.312984326,403.1598704,-0.000181119,0.351898246,1094.225211
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000044.jpg,-0.000155172,0.342675118,394.1554404,-0.000178134,0.350596691,1103.470862
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000045.jpg,-0.000228978,0.421882693,373.922008,-0.000200494,0.372715516,1113.903805
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000046.jpg,-0.000398941,0.597056787,332.0149056,-0.000287471,0.46663601,1107.867891
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000047.jpg,-0.000371726,0.578695577,337.8482839,-0.000284357,0.472547556,1097.641267
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000048.jpg,-5.81E-05,0.174835173,473.1156561,-3.22E-05,0.124525556,1188.267238
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000049.jpg,-5.81E-05,0.174835173,473.1156561,-3.22E-05,0.124525556,1188.267238
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000050.jpg,-0.00018184,0.291929405,462.6133056,-2.76E-05,0.115396787,1195.318612
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000051.jpg,-0.000165817,0.290703917,463.1401899,-2.34E-05,0.107137737,1201.161347
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000052.jpg,-0.00018991,0.317245279,459.2227799,-0.000189363,0.33356837,1111.740978
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000053.jpg,-0.00018372,0.322369939,454.3448798,-0.00018895,0.336327142,1117.23081
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000054.jpg,-0.000171315,0.316737787,451.5190724,-0.000185269,0.333980347,1122.349311
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000055.jpg,-0.000144957,0.303730458,446.4202451,-0.000172897,0.326179816,1128.085674
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000056.jpg,-0.000156046,0.324246838,436.9079738,-0.000174241,0.330530394,1135.335497
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000057.jpg,-0.000179559,0.358590658,425.3413172,-0.000173852,0.334061806,1145.824804
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000058.jpg,-0.000210439,0.393237734,416.3075997,-0.000179684,0.340380098,1154.574108
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000059.jpg,-0.00020904,0.389477765,416.5694383,-0.000186603,0.349420242,1148.893302
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000060.jpg,-0.000243988,0.43323709,405.9383821,-0.000211626,0.382032034,1143.23868
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000061.jpg,-0.00035765,0.561125878,372.0262131,-0.000271565,0.453041812,1137.571188
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000062.jpg,-0.000398939,0.617853304,354.1890271,-0.000301801,0.494926623,1128.45979
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000063.jpg,-5.19E-05,0.14701843,510.3998227,-0.000138721,0.274539588,1117.956415
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000064.jpg,-5.19E-05,0.14701843,510.3998227,-0.000138721,0.274539588,1117.956415
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000065.jpg,-0.000134074,0.22330672,505.9703984,-0.000167255,0.295430189,1129.449984
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000066.jpg,-0.000134074,0.22330672,505.9703984,-0.000167255,0.295430189,1129.449984
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000067.jpg,-0.000165645,0.26346171,506.4100234,-0.000181398,0.306439491,1142.311242
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000068.jpg,-0.000165645,0.26346171,506.4100234,-0.000181398,0.306439491,1142.311242
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000069.jpg,-0.000183797,0.297727232,500.6640211,-0.000187539,0.312327004,1159.428355
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000070.jpg,-0.00021788,0.346473553,489.6314995,-0.000203318,0.332112638,1167.837813
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000071.jpg,-0.000175414,0.309084177,492.4443094,-0.00018078,0.309079773,1176.207125
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000072.jpg,-0.00023406,0.381211523,471.7127628,-0.000200991,0.332541361,1188.248935
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000073.jpg,-0.000237057,0.381786956,467.3477235,-0.000194246,0.320996988,1200.001308
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000074.jpg,-0.000240306,0.386114553,464.0017669,-0.000205129,0.334899213,1195.696098
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000075.jpg,-0.000190687,0.293883807,493.9128608,-0.000189741,0.300738646,1191.056293
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000076.jpg,9.24E-05,-0.179717314,662.8068469,-3.07E-05,0.045875747,1310.51981
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000077.jpg,9.24E-05,-0.179717314,662.8068469,-3.07E-05,0.045875747,1310.51981
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000078.jpg,-0.000156474,0.195194112,553.4016156,-0.000151239,0.2126125,1221.173866
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000079.jpg,-0.000203495,0.242234626,547.7285979,-0.000174291,0.232719377,1225.873025
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000080.jpg,-0.000209989,0.267532534,546.2771519,-0.000178522,0.242593701,1230.579483
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000081.jpg,-0.000236082,0.308603326,538.1722673,-0.000191174,0.259182046,1236.244048
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000082.jpg,-0.000211394,0.295853144,537.0038241,-0.000181864,0.252782912,1240.816844
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000083.jpg,-0.000158683,0.260518349,537.1490169,-0.000154375,0.230847596,1247.34595
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000084.jpg,-0.000139897,0.245966271,538.1974528,-0.000141064,0.217508127,1254.32608
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000085.jpg,-0.00016664,0.284493324,526.988788,-0.000149415,0.229764239,1261.745648
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000086.jpg,-0.000191502,0.314070045,517.1478357,-0.000160643,0.244083075,1265.053241
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000087.jpg,-0.000195506,0.313243606,516.8030637,-0.00017684,0.268359224,1250.48734
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000088.jpg,-0.000216606,0.340007102,506.2557187,-0.000201786,0.306389018,1235.886961
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000089.jpg,-0.000231635,0.36262351,498.2759088,-0.000212307,0.324937871,1231.172372
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000090.jpg,-0.000231635,0.36262351,498.2759088,-0.000212307,0.324937871,1231.172372
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000091.jpg,-8.01E-05,0.158561608,565.1315974,3.55E-06,0.018499033,1303.726679
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000092.jpg,-0.000142563,0.215493778,554.9821161,-0.000162459,0.254644913,1224.122911
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000093.jpg,-0.000171813,0.250773886,547.943851,-0.000173643,0.268266998,1225.920741
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000094.jpg,-0.00017993,0.263996876,544.472267,-0.000178358,0.27439127,1227.000224
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000095.jpg,-0.00018983,0.290468484,535.1164191,-0.00018531,0.288528604,1227.627706
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000096.jpg,-0.000198744,0.307138093,530.1317451,-0.000190926,0.297162167,1228.440469
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000097.jpg,-0.000186721,0.307552231,526.2129923,-0.000185276,0.297022638,1229.73886
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000098.jpg,-0.000226257,0.367395735,507.8746396,-0.000204605,0.326659821,1230.679852
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000099.jpg,-0.000228807,0.37580821,503.3120396,-0.000206363,0.332235491,1230.841745
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000100.jpg,-0.000240308,0.389055818,496.2200874,-0.000211972,0.339518529,1231.345358
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000101.jpg,-0.000242491,0.397286657,490.3198901,-0.000213497,0.344955564,1231.139775
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000102.jpg,-0.000242491,0.397286657,490.3198901,-0.000213497,0.344955564,1231.139775
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000103.jpg,-7.33E-05,0.130798269,581.0649508,-6.47E-05,0.119214664,1268.692296
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000104.jpg,-7.33E-05,0.130798269,581.0649508,-6.47E-05,0.119214664,1268.692296
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000105.jpg,-6.14E-05,0.13822799,576.5162741,-6.16E-05,0.121658985,1265.255288
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000106.jpg,-6.14E-05,0.13822799,576.5162741,-6.16E-05,0.121658985,1265.255288
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000107.jpg,-0.000133853,0.206962643,567.2923982,-5.65E-05,0.120472503,1263.336417
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000108.jpg,-0.000133853,0.206962643,567.2923982,-5.65E-05,0.120472503,1263.336417
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000109.jpg,-0.000141618,0.224809551,562.7771677,-5.65E-05,0.127213321,1258.785531
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000110.jpg,-0.000141618,0.224809551,562.7771677,-5.65E-05,0.127213321,1258.785531
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000111.jpg,-0.000116432,0.209986035,560.18744,-4.89E-05,0.114888003,1265.899774
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000112.jpg,-0.000116432,0.209986035,560.18744,-4.89E-05,0.114888003,1265.899774
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000113.jpg,-0.000167736,0.281903755,540.4037214,-5.13E-05,0.125747874,1258.5273
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000114.jpg,-0.000167736,0.281903755,540.4037214,-5.13E-05,0.125747874,1258.5273
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000115.jpg,-5.40E-05,0.121885037,591.3835899,-5.19E-05,0.137787926,1245.903602
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000116.jpg,-5.40E-05,0.121885037,591.3835899,-5.19E-05,0.137787926,1245.903602
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000117.jpg,-7.47E-05,0.1455389,589.7772647,-6.71E-05,0.16610747,1230.406609
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000118.jpg,-7.47E-05,0.1455389,589.7772647,-6.71E-05,0.16610747,1230.406609
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000119.jpg,-0.000115405,0.186520159,580.8022126,-6.24E-05,0.159494465,1234.57147
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000120.jpg,-0.000115405,0.186520159,580.8022126,-6.24E-05,0.159494465,1234.57147
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000121.jpg,-0.000139754,0.216742656,573.1305848,-5.43E-05,0.147142558,1240.673478
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000122.jpg,-0.000139754,0.216742656,573.1305848,-5.43E-05,0.147142558,1240.673478
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000123.jpg,-0.000235322,0.328267407,549.1867939,-5.72E-05,0.150931861,1240.54768
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000124.jpg,-0.000235322,0.328267407,549.1867939,-5.72E-05,0.150931861,1240.54768
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000125.jpg,-0.000203773,0.316139927,542.2532172,-6.15E-05,0.154017145,1242.39933
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000126.jpg,-0.000203773,0.316139927,542.2532172,-6.15E-05,0.154017145,1242.39933
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000127.jpg,-0.000220426,0.350098877,525.8946976,-5.74E-05,0.143869189,1250.007037
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000128.jpg,-0.000220426,0.350098877,525.8946976,-5.74E-05,0.143869189,1250.007037
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000129.jpg,-0.000251981,0.391947527,505.321602,-0.000217458,0.335750666,1254.253501
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000130.jpg,-0.000251981,0.391947527,505.321602,-0.000217458,0.335750666,1254.253501
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000131.jpg,-7.23E-05,0.152170735,577.1373285,-5.87E-05,0.151528208,1245.002496
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000132.jpg,-7.23E-05,0.152170735,577.1373285,-5.87E-05,0.151528208,1245.002496
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000133.jpg,-0.000254815,0.311391899,557.2502378,-7.23E-05,0.194447758,1211.278029
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000134.jpg,-0.000254815,0.311391899,557.2502378,-7.23E-05,0.194447758,1211.278029
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000135.jpg,-0.000264213,0.34889275,547.3773182,-7.53E-05,0.215178555,1190.521742
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000136.jpg,-0.000264213,0.34889275,547.3773182,-7.53E-05,0.215178555,1190.521742
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000137.jpg,-0.00022504,0.340208909,537.75034,-7.44E-05,0.216446671,1187.845874
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000138.jpg,-0.00022504,0.340208909,537.75034,-7.44E-05,0.216446671,1187.845874
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000139.jpg,-0.000229604,0.364982805,521.9926376,-6.52E-05,0.198457874,1197.472581
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000140.jpg,-0.000229604,0.364982805,521.9926376,-6.52E-05,0.198457874,1197.472581
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000141.jpg,-0.00023709,0.388764469,506.9740231,-5.34E-05,0.184717472,1198.514595
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000142.jpg,-0.00023709,0.388764469,506.9740231,-5.34E-05,0.184717472,1198.514595
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000143.jpg,-6.14E-05,0.147295045,570.0552753,-3.70E-05,0.158951046,1210.17916
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000144.jpg,-6.14E-05,0.147295045,570.0552753,-3.70E-05,0.158951046,1210.17916
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000145.jpg,-6.12E-05,0.156958219,560.3315969,-2.75E-05,0.13229206,1228.223123
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000146.jpg,-6.12E-05,0.156958219,560.3315969,-2.75E-05,0.13229206,1228.223123
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000147.jpg,-6.43E-05,0.171068092,553.3625545,-2.55E-05,0.128052581,1229.700309
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000148.jpg,-6.43E-05,0.171068092,553.3625545,-2.55E-05,0.128052581,1229.700309
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000149.jpg,-0.000157535,0.251153114,544.4502336,-1.22E-05,0.111638821,1230.516299
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000150.jpg,-0.000157535,0.251153114,544.4502336,-1.22E-05,0.111638821,1230.516299
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000151.jpg,-0.000186855,0.292370466,535.707738,-9.38E-06,0.111246778,1225.349084
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000152.jpg,-0.000186855,0.292370466,535.707738,-9.38E-06,0.111246778,1225.349084
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000153.jpg,-0.000185774,0.311578638,524.0763711,-1.24E-05,0.108671672,1227.638396
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000154.jpg,-0.000185774,0.311578638,524.0763711,-1.24E-05,0.108671672,1227.638396
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000155.jpg,-0.000194888,0.329742684,513.5304,-1.83E-05,0.103498673,1238.333493
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000156.jpg,-0.000194888,0.329742684,513.5304,-1.83E-05,0.103498673,1238.333493
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000157.jpg,-0.000195837,0.338982664,503.4770885,-0.00017685,0.305082632,1234.225459
C:\Users\gborgaonkar\Desktop\private\data_for_lane_detection\transformed_images\transform_img_1000158.jpg,-0.000195837,0.338982664,503.4770885,-0.00017685,0.305082632,1234.225459
